"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"uc.400+",-0.163479257965037,6.95644768199785,-1.42879809154176,0.160296769838044,0.343612920900474,-5.52252016573205,"Not Significant"
"uc.339+A",-0.202528116459249,7.53916555103285,-1.42858355130753,0.160358120137362,0.343672488532145,-5.52281292365686,"Not Significant"
"Hcd732 left",-0.189067595339755,7.91161443879057,-1.42839297066728,0.160412634317266,0.343702435811898,-5.52307295327884,"Not Significant"
"Hcd279 left.1",-0.155486845719859,6.96674158847329,-1.42821104503856,0.160464686321284,0.343702435811898,-5.5233211445767,"Not Significant"
"HPR188 right",0.153062412062592,7.69664102979755,1.42818273441651,0.160472787657879,0.343702435811898,-5.52335976464855,"Not Significant"
"hsa-mir-614-P.1",-0.146339841111149,7.06518339036533,-1.42798338260123,0.160529843015309,0.343752737866325,-5.52363169172498,"Not Significant"
"Hcd89 right.1",0.194210259149719,7.85564957981914,1.42775315284491,0.160595755520347,0.343821981293823,-5.52394569519133,"Not Significant"
"uc.157+.1",-0.145063143587925,8.05538073909741,-1.42687859737502,0.160846325082815,0.344247717992463,-5.52513805648323,"Not Significant"
"uc.409+A",-0.186338944668151,8.11206036027228,-1.42675135376874,0.16088280721357,0.344247717992463,-5.52531148405916,"Not Significant"
"uc.214+.1",-0.159194131254365,8.6014135667666,-1.42670720509601,0.160895466632024,0.344247717992463,-5.52537165352625,"Not Significant"
"mmu-mir-203-A.1",0.328669586058338,9.23448348998554,1.42615902389476,0.161052719840634,0.344468653660956,-5.52611861951992,"Not Significant"
"mmu-miR-680-A.2",-0.161656410117632,7.47216360626742,-1.42611272363511,0.161066007200064,0.344468653660956,-5.52618169752961,"Not Significant"
"Blank.784",0.127684835968145,6.57621357480708,1.42577993537778,0.161161536796501,0.344600989099221,-5.52663502304073,"Not Significant"
"Blank.1693",0.169910553526137,6.62109007381682,1.42493383452231,0.16140461648584,0.345000315282228,-5.52778715262499,"Not Significant"
"hsa-mir-192-P.1",0.170728803107098,7.31644493558737,1.42489536674441,0.161415674855191,0.345000315282228,-5.5278395191746,"Not Significant"
"hsa-mir-219-A.1",-0.194076162259432,7.52718572232507,-1.42429319500773,0.161588858959847,0.345295908971133,-5.52865909397661,"Not Significant"
"mmu-mir-429-A.1",-0.199396147114308,9.75821394673199,-1.42418005128476,0.161621415204945,0.345295908971133,-5.52881305107139,"Not Significant"
"Blank.434",0.191027406808374,6.58863936830939,1.42355175862596,0.161802294921753,0.345610241968868,-5.52966778037236,"Not Significant"
"uc.50+A",0.185600578319818,8.53540658109856,1.422937548461,0.16197927329513,0.34591611231327,-5.53050302086307,"Not Significant"
"blank.243",0.174876528048357,6.62772935364184,1.4227085404516,0.162045298306769,0.345921786868537,-5.53081435618071,"Not Significant"
"HPR156 left",-0.235189995070743,7.65816097054412,-1.42269399249134,0.16204949332113,0.345921786868537,-5.53083413252766,"Not Significant"
"uc.335+",-0.14738830384759,9.32706152357286,-1.42231725086151,0.16215815917167,0.346081606902439,-5.5313462072617,"Not Significant"
"Hcd633 right.1",-0.28027603467169,9.09253924648874,-1.42180521109465,0.162305941129454,0.346324825414796,-5.53204198449397,"Not Significant"
"Hcd430 right.1",-0.170816347331873,6.58902599561525,-1.42135519518647,0.162435908960216,0.346479551471101,-5.53265329374129,"Not Significant"
"HPR189 left",-0.144359407757704,7.05275943627979,-1.42119329374457,0.162482687138433,0.346479551471101,-5.53287318042216,"Not Significant"
"uc.346+A.1",-0.227614754403847,10.618470456944,-1.4210922920274,0.162511874889876,0.346479551471101,-5.53301034453062,"Not Significant"
"Hcd496 right.1",-0.156465067031123,7.05804025335015,-1.42108563972811,0.162513797433174,0.346479551471101,-5.53301937829104,"Not Significant"
"Blank.1644",0.159501163278807,6.57478717733772,1.41994896816898,0.162842561328005,0.347108207326971,-5.53456240371209,"Not Significant"
"uc.240+.1",0.190358118007709,7.34272089361885,1.41975858686732,0.162897676781253,0.347153425648289,-5.5348207356406,"Not Significant"
"mmu-mir-465-P",-0.121829286321971,6.8645530297628,-1.41950752270525,0.16297038220936,0.347236103583821,-5.53516136116582,"Not Significant"
"blank.4",0.146837066001025,6.68650035079551,1.41925227013704,0.16304432652206,0.347321386225484,-5.53550761311751,"Not Significant"
"Blank.541",0.151912102288414,6.63486469504122,1.41853478732747,0.163252314945627,0.347660415398997,-5.53648058076522,"Not Significant"
"uc.377+A.1",-0.25769005762522,8.47660228547095,-1.41846905350246,0.163271380630252,0.347660415398997,-5.53656969906634,"Not Significant"
"blank.108",0.149441829418296,6.65700401980298,1.4173440062732,0.163597963003088,0.34828339732882,-5.53809439449843,"Not Significant"
"mmu-mir-141-A.1",0.241108682948267,8.80416250969114,1.41690844332887,0.16372453641137,0.348480410071176,-5.53868438640433,"Not Significant"
"Hcd897 right",-0.144752450758638,6.99337933995901,-1.41657135032965,0.163822547155111,0.34861655919957,-5.53914088270726,"Not Significant"
"uc.293+.1",-0.141185236720736,6.87969312166052,-1.41567379027492,0.164083738466689,0.349099830022625,-5.54035589043489,"Not Significant"
"HPR194 right",-0.154759026334248,6.74104733458644,-1.41532139252055,0.164186375484919,0.349245634600242,-5.54083273235509,"Not Significant"
"hsa-mir-604-A.1",-0.296408847628069,10.562504283687,-1.41470692862629,0.16436545989141,0.349429346105256,-5.5416639271832,"Not Significant"
"Hcd476 right",-0.165391939205873,6.69187342733827,-1.41466102837036,0.164378843550468,0.349429346105256,-5.54172600400156,"Not Significant"
"Hcd696 left.1",0.201449078618128,7.56838579146373,1.41457185193474,0.164404848165967,0.349429346105256,-5.54184660352893,"Not Significant"
"Hcd382 left.1",-0.166471529255515,7.00674062835604,-1.41445994179327,0.164437486663903,0.349429346105256,-5.54199793765826,"Not Significant"
"mmu-mir-30a-3p-A.3",0.244627882765645,8.36649010348136,1.4144398010916,0.16444336121887,0.349429346105256,-5.54202517242171,"Not Significant"
"hsa-mir-33-A.1",-0.147231055369299,7.00701812547656,-1.41398929559078,0.164574805532727,0.349581560293606,-5.54263426516358,"Not Significant"
"uc.356+A",-0.206500734663778,7.60903020614002,-1.41396028871111,0.164583271696824,0.349581560293606,-5.5426734770201,"Not Significant"
"uc.429+A",0.157490365482997,7.1823537041007,1.41353063385413,0.164708713729781,0.34977545180277,-5.54325420410203,"Not Significant"
"mmu-mir-98-P",-0.164661361901351,7.00318842989495,-1.41331121767185,0.164772803220465,0.349839001654065,-5.54355070797185,"Not Significant"
"uc.49+",-0.194620940669886,7.72589083498032,-1.41254639954067,0.16499635167844,0.350241011854731,-5.5445839031956,"Not Significant"
"hsa-mir-601-P",-0.158492586887208,6.95937992439211,-1.41214934666269,0.165112499308393,0.350414920812009,-5.54512008266386,"Not Significant"
"Hcd624 left",-0.241251762665355,8.74240655719333,-1.41200109287023,0.165155883482604,0.350434365284265,-5.54532024916752,"Not Significant"
"Hcd148_HPR225right.1",-0.140874293018073,6.64098044070469,-1.41153698421207,0.165291755115121,0.350650004636181,-5.54594674707585,"Not Significant"
"uc.449+",-0.136163408565716,6.71612934031829,-1.41127279496097,0.165369137582304,0.350741501417313,-5.5463032911485,"Not Significant"
"Blank.604",0.146344428804571,6.62738466181703,1.41107129868779,0.165428175904746,0.350794061144046,-5.54657518534406,"Not Significant"
"Blank.964",0.139117674993074,6.56620265011345,1.41042598489982,0.16561736307071,0.351122525433555,-5.54744571855297,"Not Significant"
"Blank.27",-0.123874413361846,6.60462254322506,-1.41020308036532,0.165682751317881,0.35118599350036,-5.54774633431211,"Not Significant"
"uc.132+.1",-0.147933624266328,6.79085156545786,-1.41009013645767,0.165715890682982,0.35118599350036,-5.54789863736753,"Not Significant"
"HPR147 left.1",-0.108648124101201,6.89344849143876,-1.4097803047371,0.165806826265994,0.351306000613238,-5.54831638352888,"Not Significant"
"Blank.305",0.122277177942778,6.59531119906559,1.40938825758366,0.165921947761663,0.351477191783085,-5.54884486109949,"Not Significant"
"hsa-mir-671-P.1",0.136431191807028,7.88371159229333,1.40899814533223,0.166036562859162,0.351535468703526,-5.54937059771965,"Not Significant"
"uc.186+A",-0.245649282608863,8.72817675181299,-1.40894600932912,0.166051885101251,0.351535468703526,-5.54944084902182,"Not Significant"
"Hcd425 left.1",-0.222003703745388,10.4917195757798,-1.40894409585588,0.166052447472554,0.351535468703526,-5.54944342731002,"Not Significant"
"Blank.1309",0.144191764509134,6.58031502976266,1.40859713973174,0.166154442666784,0.351678688075209,-5.54991087682173,"Not Significant"
"uc.214+A.1",-0.182186527185598,7.5545620551229,-1.40781411703087,0.166384808224747,0.352093497875886,-5.55096544830498,"Not Significant"
"Randomer 11",-0.130414388644313,6.90883501894739,-1.40676284178825,0.166694484624998,0.352675934413218,-5.55238046212613,"Not Significant"
"Blank.372",0.136089043001231,6.56640676498961,1.40609994710221,0.16688998538673,0.353016618541647,-5.55327222222843,"Not Significant"
"uc.458+A",-0.234664904853503,8.45839854309003,-1.40566957274387,0.167017006776222,0.353212339815886,-5.55385097922491,"Not Significant"
"Blank.1756",-0.15451544931873,6.60045405709208,-1.40551438529353,0.167062827497957,0.353236290229006,-5.55405963199131,"Not Significant"
"mmu-miR-302b-3p-A.1",0.203415940910714,7.49921051271529,1.4045441019997,0.167349535550778,0.353769455829886,-5.55536372277979,"Not Significant"
"Blank.69",0.157924576777602,6.58891193475972,1.40433678991895,0.167410843579842,0.353784019379157,-5.55564225035704,"Not Significant"
"uc.437+.1",-0.165670115636356,6.94672361603464,-1.40428715967533,0.167425523233535,0.353784019379157,-5.55570892394641,"Not Significant"
"HPR214 left.1",0.171682850804775,6.98286363388232,1.40404633186671,0.167496769594992,0.35386154748354,-5.55603242312243,"Not Significant"
"Hcd434 left",-0.165999827142256,6.9519920423161,-1.40383912850165,0.167558087386474,0.353892428943244,-5.55631071483674,"Not Significant"
"mmu-mir-125b-P",0.160311850146698,6.87368020918141,1.40376338472293,0.167580506635331,0.353892428943244,-5.55641243583192,"Not Significant"
"Hcd761 right",-0.14748482798992,6.76796629705614,-1.40317302071048,0.167755327237902,0.3541885671992,-5.55720510086582,"Not Significant"
"mmu-miR-503-A.1",-0.178069280717139,7.37787691858913,-1.40303459987897,0.167796337398237,0.354202122234168,-5.55739091066577,"Not Significant"
"Blank.912",0.149919166421587,6.46007970143782,1.40225239531737,0.168028228867942,0.354618520941411,-5.55844059271666,"Not Significant"
"Blank.1",0.163824570464744,6.64260466318823,1.40203305001935,0.168093300422156,0.354682752178626,-5.55873484819828,"Not Significant"
"uc.297+A.1",-0.206197128399909,8.16841700418292,-1.40066990015648,0.168498135210704,0.355416230119833,-5.56056259745417,"Not Significant"
"Hcd393 right.1",0.224127945951526,8.18559137198185,1.40062887173618,0.168510331760917,0.355416230119833,-5.56061758440297,"Not Significant"
"hsa-mir-335-P",-0.164300446608836,10.9430730173036,-1.40029007698494,0.168611071756702,0.355555472567675,-5.56107158651071,"Not Significant"
"uc.452+.1",0.230430953465522,9.33110396426257,1.39971046429466,0.168783527005604,0.355845854753425,-5.5618480648927,"Not Significant"
"hsa-mir-642-P",0.17482820652496,7.90130755769134,1.39954861981332,0.168831705916998,0.355874159857978,-5.5620648276279,"Not Significant"
"hsa-mir-490-A.1",-0.139232810013642,6.82933858472982,-1.39935987630269,0.168887905796895,0.355919356937683,-5.56231758813127,"Not Significant"
"Hcd923 left",-0.164765788884775,7.68914170785586,-1.39854996071685,0.169129229554772,0.356354590666846,-5.56340185395556,"Not Significant"
"Hcd899 left.1",0.213147668679239,8.28403683143354,1.39842413973499,0.169166743396072,0.356360307010035,-5.5635702441334,"Not Significant"
"Blank.722",0.17317831491305,6.5677680401063,1.3981906699669,0.16923637011002,0.356433654859441,-5.5638826675043,"Not Significant"
"Hcd932 left",-0.172873441816782,6.69761329532422,-1.3973967098513,0.169473316022849,0.356778844602796,-5.56494476936286,"Not Significant"
"mmu-mir-429-P",-0.184294121539004,7.00670670656219,-1.39729282765462,0.169504337204681,0.356778844602796,-5.56508369471769,"Not Significant"
"blank.286",0.143179266192098,6.68887126111706,1.39729130185392,0.169504792870371,0.356778844602796,-5.56508573515509,"Not Significant"
"blank.146",-0.154839316415761,6.7254677897493,-1.39688717551923,0.169625514791228,0.356959570789596,-5.56562609762372,"Not Significant"
"Blank.362",0.168940947461826,6.58786152498511,1.3967267342172,0.169673460836212,0.356987104779702,-5.56584058623818,"Not Significant"
"Blank.146",0.172223334244524,6.55657471335207,1.39565084957153,0.169995248443782,0.357590662297521,-5.56727832044552,"Not Significant"
"hsa-mir-615-P",-0.166884965789553,8.07970110147795,-1.39483735173065,0.170238872704226,0.358029586463601,-5.56836474964529,"Not Significant"
"uc.162+A.1",0.175415616209548,8.73422985011281,1.39461639019629,0.170305092455759,0.35809530734024,-5.5686597448449,"Not Significant"
"hsa-mir-135b-A",-0.244408567558688,8.55829941442413,-1.3944447600248,0.170356541924566,0.358129950586647,-5.5688888507041,"Not Significant"
"uc.287+A",0.213837770243059,9.8108861070181,1.39393420798895,0.170509661064831,0.358378269561549,-5.56957022499252,"Not Significant"
"Blank.1173",0.141692897790946,6.60646604332814,1.39351840518546,0.17063444290657,0.358465259956256,-5.57012498048338,"Not Significant"
"Hcd718 right",0.155113699866143,7.44077968511613,1.39345707194326,0.170652854918904,0.358465259956256,-5.57020679725728,"Not Significant"
"uc.37+A",-0.149385209357357,6.98126807238106,-1.39338778440648,0.170673656634338,0.358465259956256,-5.57029922088166,"Not Significant"
"Blank.144",0.175429784594153,6.48677280665556,1.39320747272344,0.170727799574026,0.358465259956256,-5.57053972154669,"Not Significant"
"mmu-miR-669a-A.1",-0.141342741715142,8.66275823086814,-1.39318993669448,0.170733065901001,0.358465259956256,-5.57056310967992,"Not Significant"
"Hcd718 right.1",-0.158832781077188,7.28103086360133,-1.39309663561947,0.170761087701818,0.358465259956256,-5.57068754257471,"Not Significant"
"blank.256",0.170225724803202,6.80166417417836,1.39290053641256,0.170819995249161,0.358471357185451,-5.57094904954615,"Not Significant"
"mmu-miR-669a-P.2",0.273153129086895,8.97197716923033,1.39279970849705,0.170850289751457,0.358471357185451,-5.57108349497009,"Not Significant"
"Blank.977",0.179380163250076,6.6128251392231,1.39273739920564,0.170869013127167,0.358471357185451,-5.57116657465909,"Not Significant"
"mmu-miR-693-3p-A",-0.153730774067173,7.62607053826549,-1.39253738108315,0.17092912750535,0.358476362481996,-5.57143324462677,"Not Significant"
"uc.440+A.1",0.223014571199441,8.00519861358029,1.39249650747586,0.170941413867147,0.358476362481996,-5.57148773420992,"Not Significant"
"Hcd533 left",0.230644987252271,9.24017476211879,1.3916306760848,0.171201838503092,0.358948981628105,-5.57264165212829,"Not Significant"
"Blank.1789",0.148013448046033,6.61375939809333,1.3912825546876,0.171306633044688,0.35903488547769,-5.57310541888791,"Not Significant"
"Blank.140",0.130086802540458,6.63113840522145,1.39126162650207,0.171312934613671,0.35903488547769,-5.57313329601143,"Not Significant"
"hsa-mir-184-A.1",-0.158833444779196,7.11655388628356,-1.39091059465111,0.171418658633595,0.359182947494989,-5.57360082653168,"Not Significant"
"hsa-mir-646-A",-0.194162042399395,6.73647855203522,-1.39075209804687,0.171466411318801,0.359209503253789,-5.57381188893156,"Not Significant"
"Blank.1638",0.181240291926835,6.50376926181106,1.3906025002465,0.171511492382061,0.359230452442689,-5.57401108109664,"Not Significant"
"uc.138+A",-0.244510520674378,7.53970138939566,-1.39045538004788,0.171555835781047,0.359249848343133,-5.57420695523328,"Not Significant"
"mmu-mir-34c-A",-0.166222423357315,6.63639087343127,-1.39015869343696,0.171645286911893,0.359348825572327,-5.57460190288308,"Not Significant"
"uc.336+A",-0.145451301859573,6.72788528751782,-1.39006585025151,0.171673286591779,0.359348825572327,-5.57472547945201,"Not Significant"
"hsa-mir-423-A.1",0.189856607450869,8.029376807587,1.38900223106993,0.171994305773701,0.359947208486143,-5.57614064573657,"Not Significant"
"uc.108+A",0.149552662574764,7.4362270833192,1.38848608437912,0.172150255498942,0.360199962466116,-5.57682703301887,"Not Significant"
"Blank.90",0.162077017598743,6.57681502798254,1.38790744874844,0.172325215951838,0.360492382297614,-5.5775962432939,"Not Significant"
"mmu-mir-153-A",0.165311554785839,6.83497917472974,1.38767552668486,0.17239538022644,0.360565501127194,-5.57790446718162,"Not Significant"
"mmu-mir-10a-1-P.1",-0.146029127914549,6.67994843687169,-1.38733139526619,0.172499532390163,0.360682398909507,-5.57836173045116,"Not Significant"
"Blank.1250",0.146479386810565,6.61956283605917,1.38722411122707,0.172532012110367,0.360682398909507,-5.57850426254081,"Not Significant"
"Hcd697 right",0.184068731547992,7.58909079500863,1.3871417801617,0.172556940650164,0.360682398909507,-5.57861363656555,"Not Significant"
"HPR242 left.1",0.174583067356727,7.98008600977963,1.38655660079635,0.172734204027592,0.360979234539294,-5.57939085683629,"Not Significant"
"Hcd187 left",-0.178908818238276,6.965697500175,-1.3864061373162,0.172779805416094,0.361000858490268,-5.57959065022523,"Not Significant"
"Blank.1461",0.15672844133518,6.52118716715837,1.3857840754703,0.172968434349391,0.361321250048504,-5.58041644696605,"Not Significant"
"Hcd58 left.1",-0.161512202059599,6.68239360586412,-1.38562543186335,0.173016565632575,0.361348079151043,-5.58062699469422,"Not Significant"
"Hcd293 right.1",0.158652702738491,6.82200541889216,1.38506809287977,0.173185740282797,0.361627646920032,-5.58136650632517,"Not Significant"
